套件名稱,引用套件名稱,套件 Repo URL,License 名稱,License URL,備註
dunder-proto,"get-proto, has-proto, set-proto",https://github.com/es-shims/dunder-proto,MIT License,https://github.com/es-shims/dunder-proto/blob/main/LICENSE,
eastasianwidth,,https://github.com/komagata/eastasianwidth,MIT License,https://github.com/komagata/eastasianwidth/blob/master/MIT-LICENSE.txt,
ee-first,on-finished,https://github.com/jonathanong/ee-first,MIT License,https://github.com/jonathanong/ee-first/blob/master/LICENSE,
electron-to-chromium,browserslist,https://github.com/kilian/electron-to-chromium,ISC License,https://github.com/kilian/electron-to-chromium/blob/master/LICENSE,
element-closest,@stimulus/polyfills,https://github.com/jonathantneal/closest,Creative Commons Zero v1.0 Universal,https://github.com/jonathantneal/closest/blob/master/LICENSE.md,
emittery,"jest-runner, jest-watcher",https://github.com/sindresorhus/emittery,MIT License,https://github.com/sindresorhus/emittery/blob/main/license,
emoji-regex,"eslint-plugin-jsx-a11y, string-width",https://github.com/mathiasbynens/emoji-regex,MIT License,https://github.com/mathiasbynens/emoji-regex/blob/main/LICENSE-MIT.txt,
emojis-list,loader-utils,https://github.com/kikobeats/emojis-list,MIT License,https://github.com/kikobeats/emojis-list/blob/master/LICENSE.md,
encodeurl,"express, finalhandler, send, serve-static",https://github.com/pillarjs/encodeurl,MIT License,https://github.com/pillarjs/encodeurl/blob/master/LICENSE,
enquire.js,react-slick,https://github.com/WickyNilliams/enquire.js,MIT License,https://github.com/WickyNilliams/enquire.js/blob/master/LICENSE,
entities,parse5,https://github.com/fb55/entities,"BSD 2-Clause ""Simplified"" License",https://github.com/fb55/entities/blob/main/LICENSE,
enzyme-shallow-equal,react-dates,https://github.com/enzymejs/enzyme,MIT License,https://github.com/enzymejs/enzyme/blob/master/LICENSE.md,
error-ex,parse-json,https://github.com/qix-/node-error-ex,MIT License,https://github.com/qix-/node-error-ex/blob/master/LICENSE,
es-abstract,"array-includes, array.prototype.find, array.prototype.findlast, array.prototype.findlastindex, array.prototype.flat, array.prototype.flatmap, array.prototype.tosorted, arraybuffer.prototype.slice, es-iterator-helpers, object.fromentries, object.groupby, reflect.getprototypeof, string.prototype.includes, string.prototype.matchall, string.prototype.repeat, string.prototype.trim",https://github.com/ljharb/es-abstract,MIT License,https://github.com/ljharb/es-abstract/blob/main/LICENSE,
es-define-property,"call-bind, define-data-property, es-abstract, get-intrinsic, has-property-descriptors",https://github.com/ljharb/es-define-property,MIT License,https://github.com/ljharb/es-define-property/blob/main/LICENSE,
es-errors,"array.prototype.findlast, array.prototype.findlastindex, array.prototype.tosorted, arraybuffer.prototype.slice, call-bind-apply-helpers, data-view-buffer, data-view-byte-length, data-view-byte-offset, define-data-property, dunder-proto, es-abstract, es-iterator-helpers, es-object-atoms, es-set-tostringtag, get-intrinsic, get-symbol-description, internal-slot, prop-types-exact, reflect.getprototypeof, regexp.prototype.flags, safe-push-apply, safe-regex-test, set-function-length, set-function-name, set-proto, side-channel, side-channel-list, side-channel-map, side-channel-weakmap, stop-iteration-iterator, string.prototype.matchall, typed-array-buffer",https://github.com/ljharb/es-errors,MIT License,https://github.com/ljharb/es-errors/blob/main/LICENSE,
es-iterator-helpers,eslint-plugin-react,https://github.com/es-shims/iterator-helpers,MIT License,https://github.com/es-shims/iterator-helpers/blob/main/LICENSE,
es-object-atoms,"array-includes, array.prototype.find, array.prototype.findlast, array.prototype.findlastindex, es-abstract, get-intrinsic, get-proto, iterator.prototype, object.assign, object.entries, object.fromentries, object.values, reflect.getprototypeof, set-proto, string.prototype.matchall, string.prototype.trim, string.prototype.trimend, string.prototype.trimstart",https://github.com/ljharb/es-object-atoms,MIT License,https://github.com/ljharb/es-object-atoms/blob/main/LICENSE,
es-set-tostringtag,"es-abstract, es-iterator-helpers, form-data",https://github.com/es-shims/es-set-tostringtag,MIT License,https://github.com/es-shims/es-set-tostringtag/blob/main/LICENSE,
es-shim-unscopables,"array.prototype.find, array.prototype.findlast, array.prototype.findlastindex, array.prototype.flat, array.prototype.flatmap, array.prototype.tosorted",https://github.com/ljharb/es-shim-unscopables,MIT License,https://github.com/ljharb/es-shim-unscopables/blob/main/LICENSE,
es-to-primitive,es-abstract,https://github.com/ljharb/es-to-primitive,MIT License,https://github.com/ljharb/es-to-primitive/blob/main/LICENSE,
escalade,update-browserslist-db,https://github.com/lukeed/escalade,MIT License,https://github.com/lukeed/escalade/blob/main/license,
escape-html,"express, finalhandler, send, serve-static",https://github.com/component/escape-html,MIT License,https://github.com/component/escape-html/blob/master/LICENSE,
escape-string-regexp,"eslint, stack-utils",https://github.com/sindresorhus/escape-string-regexp,MIT License,https://github.com/sindresorhus/escape-string-regexp/blob/main/license,
escodegen,jsdom,https://github.com/estools/escodegen,"BSD 2-Clause ""Simplified"" License",https://github.com/estools/escodegen/blob/master/LICENSE.BSD,
eslint-config-next,,https://github.com/vercel/next.js,MIT License,https://github.com/vercel/next.js/blob/canary/license.md,
eslint-config-prettier,,https://github.com/prettier/eslint-config-prettier,MIT License,https://github.com/prettier/eslint-config-prettier/blob/main/LICENSE,
eslint-import-resolver-node,"eslint-config-next, eslint-plugin-import",https://github.com/import-js/eslint-plugin-import,MIT License,https://github.com/import-js/eslint-plugin-import/blob/main/LICENSE,
eslint-import-resolver-typescript,eslint-config-next,https://github.com/import-js/eslint-import-resolver-typescript,ISC License,https://github.com/import-js/eslint-import-resolver-typescript/blob/master/LICENSE,
eslint-module-utils,eslint-plugin-import,https://github.com/import-js/eslint-plugin-import,MIT License,https://github.com/import-js/eslint-plugin-import/blob/main/LICENSE,
eslint-plugin-import,eslint-config-next,https://github.com/import-js/eslint-plugin-import,MIT License,https://github.com/import-js/eslint-plugin-import/blob/main/LICENSE,
eslint-plugin-jsx-a11y,eslint-config-next,https://github.com/jsx-eslint/eslint-plugin-jsx-a11y,MIT License,https://github.com/jsx-eslint/eslint-plugin-jsx-a11y/blob/main/LICENSE.md,
eslint-plugin-no-comments,,https://github.com/wisniewski94/eslint-plugin-no-comments,MIT License,https://github.com/wisniewski94/eslint-plugin-no-comments/blob/main/LICENSE,
eslint-plugin-prettier,,https://github.com/prettier/eslint-plugin-prettier,MIT License,https://github.com/prettier/eslint-plugin-prettier/blob/main/LICENSE.md,
eslint-plugin-react-hooks,eslint-config-next,https://github.com/facebook/react,MIT License,https://github.com/facebook/react/blob/main/LICENSE,
eslint-plugin-react,eslint-config-next,https://github.com/jsx-eslint/eslint-plugin-react,MIT License,https://github.com/jsx-eslint/eslint-plugin-react/blob/master/LICENSE,
eslint-scope,"@nicolo-ribaudo/eslint-scope-5-internals, eslint",https://github.com/eslint/js,"BSD 2-Clause ""Simplified"" License",https://github.com/eslint/js/blob/main/LICENSE,
eslint-visitor-keys,"@babel/eslint-parser, @eslint-community/eslint-utils, @typescript-eslint/visitor-keys, eslint, espree",https://github.com/eslint/js,"BSD 2-Clause ""Simplified"" License",https://github.com/eslint/js/blob/main/LICENSE,
eslint,,https://github.com/eslint/eslint,MIT License,https://github.com/eslint/eslint/blob/main/LICENSE,
espree,"@eslint/eslintrc, eslint",https://github.com/eslint/js,"BSD 2-Clause ""Simplified"" License",https://github.com/eslint/js/blob/main/LICENSE,
esprima,"escodegen, js-yaml",https://github.com/jquery/esprima,"BSD 2-Clause ""Simplified"" License",https://github.com/jquery/esprima/blob/main/LICENSE.BSD,
esquery,eslint,https://github.com/estools/esquery,Other,https://github.com/estools/esquery/blob/master/license.txt,
esrecurse,eslint-scope,https://github.com/estools/esrecurse,Other,https://github.com/estools/esrecurse/blob/master/LICENSE.md,
estraverse,"escodegen, eslint-plugin-react, eslint-scope, esquery, esrecurse",https://github.com/estools/estraverse,"BSD 2-Clause ""Simplified"" License",https://github.com/estools/estraverse/blob/master/LICENSE.BSD,
esutils,"@babel/preset-modules, doctrine, escodegen, eslint",https://github.com/estools/esutils,"BSD 2-Clause ""Simplified"" License",https://github.com/estools/esutils/blob/master/LICENSE.BSD,
etag,"express, send",https://github.com/jshttp/etag,MIT License,https://github.com/jshttp/etag/blob/master/LICENSE,
eventemitter3,listr2,https://github.com/primus/eventemitter3,MIT License,https://github.com/primus/eventemitter3/blob/master/LICENSE,
eventlistener-polyfill,@stimulus/polyfills,https://github.com/github/eventlistener-polyfill,MIT License,https://github.com/github/eventlistener-polyfill/blob/main/LICENSE,
execa,"jest-changed-files, lint-staged",https://github.com/sindresorhus/execa,MIT License,https://github.com/sindresorhus/execa/blob/main/license,
exit,"@jest/core, @jest/reporters, create-jest, jest-cli",https://github.com/cowboy/node-exit,MIT License,https://github.com/cowboy/node-exit/blob/master/LICENSE-MIT,
expect,"@jest/expect, @types/jest, jest-snapshot",https://github.com/jestjs/jest,MIT License,https://github.com/jestjs/jest/blob/main/LICENSE,
express,,https://github.com/expressjs/express,MIT License,https://github.com/expressjs/express/blob/master/LICENSE,
face-api.js,,,,,Repository URL not found
fast-deep-equal,"ajv, eslint, react-lottie-player",https://github.com/epoberezkin/fast-deep-equal,MIT License,https://github.com/epoberezkin/fast-deep-equal/blob/master/LICENSE,
fast-diff,prettier-linter-helpers,https://github.com/jhchen/fast-diff,Apache License 2.0,https://github.com/jhchen/fast-diff/blob/master/LICENSE,
fast-glob,globby,https://github.com/mrmlnc/fast-glob,MIT License,https://github.com/mrmlnc/fast-glob/blob/master/LICENSE,
fast-json-stable-stringify,"@jest/transform, ajv",https://github.com/epoberezkin/fast-json-stable-stringify,Other,https://github.com/epoberezkin/fast-json-stable-stringify/blob/master/LICENSE,
fast-levenshtein,optionator,https://github.com/hiddentao/fast-levenshtein,MIT License,https://github.com/hiddentao/fast-levenshtein/blob/master/LICENSE.md,
fast-memoize,,https://github.com/caiogondim/fast-memoize,MIT License,https://github.com/caiogondim/fast-memoize/blob/master/LICENSE,
fastq,@nodelib/fs.walk,https://github.com/mcollina/fastq,ISC License,https://github.com/mcollina/fastq/blob/master/LICENSE,
fb-watchman,jest-haste-map,https://github.com/facebook/watchman,MIT License,https://github.com/facebook/watchman/blob/main/LICENSE,
fdir,tinyglobby,https://github.com/thecodrr/fdir,MIT License,https://github.com/thecodrr/fdir/blob/master/LICENSE,
figgy-pudding,ssri,https://github.com/npm/figgy-pudding,Other,https://github.com/npm/figgy-pudding/blob/latest/LICENSE.md,
file-entry-cache,eslint,https://github.com/jaredwray/cacheable,MIT License,https://github.com/jaredwray/cacheable/blob/main/LICENSE,
file-loader,react-pdf,https://github.com/webpack-contrib/file-loader,MIT License,https://github.com/webpack-contrib/file-loader/blob/master/LICENSE,
file-saver,,https://github.com/eligrey/FileSaver.js,Other,https://github.com/eligrey/FileSaver.js/blob/master/LICENSE.md,
file-selector,react-dropzone,https://github.com/react-dropzone/file-selector,MIT License,https://github.com/react-dropzone/file-selector/blob/main/LICENSE,
fill-range,braces,https://github.com/jonschlinkert/fill-range,MIT License,https://github.com/jonschlinkert/fill-range/blob/master/LICENSE,
filter-obj,query-string,https://github.com/sindresorhus/filter-obj,MIT License,https://github.com/sindresorhus/filter-obj/blob/main/license,
finalhandler,express,https://github.com/pillarjs/finalhandler,MIT License,https://github.com/pillarjs/finalhandler/blob/master/LICENSE,
find-up,"@istanbuljs/load-nyc-config, eslint, pkg-dir, yargs",https://github.com/sindresorhus/find-up,MIT License,https://github.com/sindresorhus/find-up/blob/main/license,
flat-cache,file-entry-cache,https://github.com/jaredwray/cacheable,MIT License,https://github.com/jaredwray/cacheable/blob/main/LICENSE,
flatted,flat-cache,https://github.com/WebReflection/flatted,ISC License,https://github.com/WebReflection/flatted/blob/main/LICENSE,
for-each,"typed-array-byte-length, typed-array-byte-offset, typed-array-length, which-typed-array",https://github.com/Raynos/for-each,MIT License,https://github.com/Raynos/for-each/blob/master/LICENSE,
form-data,jsdom,https://github.com/form-data/form-data,MIT License,https://github.com/form-data/form-data/blob/master/License,
forwarded,proxy-addr,https://github.com/jshttp/forwarded,MIT License,https://github.com/jshttp/forwarded/blob/master/LICENSE,
fresh,"express, send",https://github.com/jshttp/fresh,MIT License,https://github.com/jshttp/fresh/blob/master/LICENSE,
fs-minipass,tar,https://github.com/npm/fs-minipass,非標準 (BlueOak-1.0.0),https://github.com/npm/fs-minipass/blob/main/LICENSE.md,Non-standard SPDX ID: BlueOak-1.0.0
fs.realpath,glob,https://github.com/isaacs/fs.realpath,非標準 (BlueOak-1.0.0),https://github.com/isaacs/fs.realpath/blob/main/LICENSE.md,Non-standard SPDX ID: BlueOak-1.0.0
fsevents,jest-haste-map,https://github.com/fsevents/fsevents,MIT License,https://github.com/fsevents/fsevents/blob/master/LICENSE,
function-bind,"call-bind-apply-helpers, es-iterator-helpers, get-intrinsic, hasown, set-function-length",https://github.com/Raynos/function-bind,MIT License,https://github.com/Raynos/function-bind/blob/master/LICENSE,
function.prototype.name,"airbnb-prop-types, es-abstract, which-builtin-type",https://github.com/es-shims/Function.prototype.name,MIT License,https://github.com/es-shims/Function.prototype.name/blob/main/LICENSE,
functions-have-names,"function.prototype.name, set-function-name",https://github.com/inspect-js/functions-have-names,MIT License,https://github.com/inspect-js/functions-have-names/blob/main/LICENSE,
generator-function,is-generator-function,https://github.com/TimothyGu/generator-function,MIT License,https://github.com/TimothyGu/generator-function/blob/master/LICENSE.md,
gensync,@babel/core,https://github.com/loganfsmyth/gensync,MIT License,https://github.com/loganfsmyth/gensync/blob/main/LICENSE,
get-caller-file,yargs,https://github.com/stefanpenner/get-caller-file,ISC License,https://github.com/stefanpenner/get-caller-file/blob/master/LICENSE.md,
get-intrinsic,"array-includes, arraybuffer.prototype.slice, call-bind, call-bound, es-abstract, es-iterator-helpers, es-set-tostringtag, get-symbol-description, is-array-buffer, is-data-view, is-weakset, iterator.prototype, own-keys, reflect.getprototypeof, safe-array-concat, set-function-length, side-channel-map, side-channel-weakmap, string.prototype.matchall",https://github.com/ljharb/get-intrinsic,MIT License,https://github.com/ljharb/get-intrinsic/blob/main/LICENSE,
get-package-type,@istanbuljs/load-nyc-config,https://github.com/cfware/get-package-type,MIT License,https://github.com/cfware/get-package-type/blob/master/LICENSE,
get-proto,"es-abstract, get-intrinsic, is-async-function, is-generator-function, iterator.prototype, reflect.getprototypeof, regexp.prototype.flags, which-typed-array",https://github.com/ljharb/get-proto,MIT License,https://github.com/ljharb/get-proto/blob/main/LICENSE,
get-stdin,eslint-config-prettier,https://github.com/sindresorhus/get-stdin,MIT License,https://github.com/sindresorhus/get-stdin/blob/main/license,
get-stream,execa,https://github.com/sindresorhus/get-stream,MIT License,https://github.com/sindresorhus/get-stream/blob/main/license,
get-symbol-description,es-abstract,https://github.com/inspect-js/get-symbol-description,MIT License,https://github.com/inspect-js/get-symbol-description/blob/main/LICENSE,
get-tsconfig,eslint-import-resolver-typescript,https://github.com/privatenumber/get-tsconfig,MIT License,https://github.com/privatenumber/get-tsconfig/blob/master/LICENSE,
get-value,has-value,https://github.com/jonschlinkert/get-value,MIT License,https://github.com/jonschlinkert/get-value/blob/master/LICENSE,
glob-parent,"eslint, fast-glob",https://github.com/gulpjs/glob-parent,ISC License,https://github.com/gulpjs/glob-parent/blob/main/LICENSE,
glob,"@jest/reporters, @next/eslint-plugin-next, jest-config, jest-runtime, rimraf, test-exclude",https://github.com/isaacs/node-glob,Other,https://github.com/isaacs/node-glob/blob/main/LICENSE.md,
global-cache,react-with-styles-interface-css,https://github.com/ljharb/global-cache,MIT License,https://github.com/ljharb/global-cache/blob/main/LICENSE,
globals,"@eslint/eslintrc, eslint",https://github.com/sindresorhus/globals,MIT License,https://github.com/sindresorhus/globals/blob/main/license,
globalthis,"es-abstract, es-iterator-helpers",https://github.com/ljharb/System.global,MIT License,https://github.com/ljharb/System.global/blob/main/LICENSE,
globby,@typescript-eslint/typescript-estree,https://github.com/sindresorhus/globby,MIT License,https://github.com/sindresorhus/globby/blob/main/license,
gopd,"define-data-property, dunder-proto, es-abstract, es-iterator-helpers, get-intrinsic, globalthis, is-regex, regexp.prototype.flags, set-function-length, string.prototype.matchall, typed-array-byte-length, typed-array-byte-offset, typed-array-length, which-typed-array",https://github.com/ljharb/gopd,MIT License,https://github.com/ljharb/gopd/blob/main/LICENSE,
graceful-fs,"@jest/core, @jest/reporters, @jest/source-map, @jest/test-sequencer, @jest/transform, babel-jest, create-jest, jest-config, jest-haste-map, jest-message-util, jest-resolve, jest-runner, jest-runtime, jest-snapshot, jest-util",https://github.com/isaacs/node-graceful-fs,非標準 (BlueOak-1.0.0),https://github.com/isaacs/node-graceful-fs/blob/main/LICENSE.md,Non-standard SPDX ID: BlueOak-1.0.0
graphemer,eslint,https://github.com/flmnt/graphemer,MIT License,https://github.com/flmnt/graphemer/blob/master/LICENSE,
has-bigints,"is-bigint, unbox-primitive",https://github.com/ljharb/has-bigints,MIT License,https://github.com/ljharb/has-bigints/blob/main/LICENSE,
has-flag,supports-color,https://github.com/sindresorhus/has-flag,MIT License,https://github.com/sindresorhus/has-flag/blob/main/license,
has-property-descriptors,"define-properties, es-abstract, es-iterator-helpers, set-function-length, set-function-name, string.prototype.trim",https://github.com/inspect-js/has-property-descriptors,MIT License,https://github.com/inspect-js/has-property-descriptors/blob/main/LICENSE,
has-proto,"es-abstract, es-iterator-helpers, typed-array-byte-length, typed-array-byte-offset",https://github.com/inspect-js/has-proto,MIT License,https://github.com/inspect-js/has-proto/blob/main/LICENSE,
has-symbols,"es-abstract, es-iterator-helpers, get-intrinsic, has-tostringtag, is-symbol, iterator.prototype, object.assign, safe-array-concat, string.prototype.matchall, unbox-primitive",https://github.com/inspect-js/has-symbols,MIT License,https://github.com/inspect-js/has-symbols/blob/main/LICENSE,
has-tostringtag,"es-set-tostringtag, is-async-function, is-boolean-object, is-date-object, is-generator-function, is-number-object, is-regex, is-string, which-builtin-type, which-typed-array",https://github.com/inspect-js/has-tostringtag,MIT License,https://github.com/inspect-js/has-tostringtag/blob/main/LICENSE,
has-value,unset-value,https://github.com/jonschlinkert/has-value,MIT License,https://github.com/jonschlinkert/has-value/blob/master/LICENSE,
has-values,has-value,https://github.com/jonschlinkert/has-values,MIT License,https://github.com/jonschlinkert/has-values/blob/master/LICENSE,
hasown,"enzyme-shallow-equal, es-abstract, es-set-tostringtag, es-shim-unscopables, eslint-plugin-import, eslint-plugin-jsx-a11y, eslint-plugin-react, form-data, function.prototype.name, get-intrinsic, internal-slot, is-core-module, is-regex, prop-types-exact",https://github.com/inspect-js/hasOwn,MIT License,https://github.com/inspect-js/hasOwn/blob/main/LICENSE,
hoist-non-react-statics,"@types/hoist-non-react-statics, @types/react-redux, next-i18next, react-redux, react-with-direction, react-with-styles, styled-components",https://github.com/mridgway/hoist-non-react-statics,Other,https://github.com/mridgway/hoist-non-react-statics/blob/main/LICENSE.md,
html-encoding-sniffer,jsdom,https://github.com/jsdom/html-encoding-sniffer,MIT License,https://github.com/jsdom/html-encoding-sniffer/blob/main/LICENSE.txt,
html-escaper,istanbul-reports,https://github.com/WebReflection/html-escaper,MIT License,https://github.com/WebReflection/html-escaper/blob/master/LICENSE.txt,
html-parse-stringify,react-i18next,https://github.com/henrikjoreteg/html-parse-stringify,非標準 (),,License type could not be determined
http-errors,"body-parser, csurf, express, raw-body, send",https://github.com/jshttp/http-errors,MIT License,https://github.com/jshttp/http-errors/blob/master/LICENSE,
http-proxy-agent,jsdom,https://github.com/TooTallNate/proxy-agents,非標準 (),,License type could not be determined
https-proxy-agent,jsdom,https://github.com/TooTallNate/proxy-agents,非標準 (),,License type could not be determined
human-signals,execa,https://github.com/ehmicky/human-signals,Apache License 2.0,https://github.com/ehmicky/human-signals/blob/main/LICENSE,
husky,,https://github.com/typicode/husky,MIT License,https://github.com/typicode/husky/blob/main/LICENSE,
i18next-fs-backend,next-i18next,https://github.com/i18next/i18next-fs-backend,MIT License,https://github.com/i18next/i18next-fs-backend/blob/master/licence,
i18next,next-i18next,https://github.com/i18next/i18next,MIT License,https://github.com/i18next/i18next/blob/master/LICENSE,
iconv-lite,"body-parser, raw-body, whatwg-encoding",https://github.com/pillarjs/iconv-lite,MIT License,https://github.com/pillarjs/iconv-lite/blob/master/LICENSE,
ignore,"@eslint/eslintrc, eslint, globby",https://github.com/kaelzhang/node-ignore,Other,https://github.com/kaelzhang/node-ignore/blob/master/LICENSE-MIT,
immer,,https://github.com/immerjs/immer,MIT License,https://github.com/immerjs/immer/blob/main/LICENSE,
import-fresh,@eslint/eslintrc,https://github.com/sindresorhus/import-fresh,MIT License,https://github.com/sindresorhus/import-fresh/blob/main/license,
import-local,"jest, jest-cli",https://github.com/sindresorhus/import-local,MIT License,https://github.com/sindresorhus/import-local/blob/main/license,
imurmurhash,"eslint, write-file-atomic",https://github.com/jensyt/imurmurhash-js,MIT License,https://github.com/jensyt/imurmurhash-js/blob/master/LICENSE,
indent-string,redent,https://github.com/sindresorhus/indent-string,MIT License,https://github.com/sindresorhus/indent-string/blob/main/license,
inflight,glob,https://github.com/npm/inflight,非標準 (),,License type could not be determined
inherits,"glob, http-errors, util",https://github.com/isaacs/inherits,非標準 (BlueOak-1.0.0),https://github.com/isaacs/inherits/blob/main/LICENSE.md,Non-standard SPDX ID: BlueOak-1.0.0
internal-slot,"es-abstract, es-iterator-helpers, stop-iteration-iterator, string.prototype.matchall",https://github.com/ljharb/internal-slot,MIT License,https://github.com/ljharb/internal-slot/blob/main/LICENSE,
invariant,react-sortable-hoc,https://github.com/zertosh/invariant,MIT License,https://github.com/zertosh/invariant/blob/master/LICENSE,
ipaddr.js,proxy-addr,https://github.com/whitequark/ipaddr.js,MIT License,https://github.com/whitequark/ipaddr.js/blob/main/LICENSE,
is-array-buffer,"array-buffer-byte-length, arraybuffer.prototype.slice, es-abstract",https://github.com/inspect-js/is-array-buffer,MIT License,https://github.com/inspect-js/is-array-buffer/blob/main/LICENSE,
is-arrayish,"error-ex, simple-swizzle",https://github.com/qix-/node-is-arrayish,MIT License,https://github.com/qix-/node-is-arrayish/blob/master/LICENSE,
is-async-function,which-builtin-type,https://github.com/inspect-js/is-async-function,MIT License,https://github.com/inspect-js/is-async-function/blob/main/LICENSE,
is-bigint,which-boxed-primitive,https://github.com/inspect-js/is-bigint,MIT License,https://github.com/inspect-js/is-bigint/blob/main/LICENSE,
is-boolean-object,which-boxed-primitive,https://github.com/inspect-js/is-boolean-object,MIT License,https://github.com/inspect-js/is-boolean-object/blob/main/LICENSE,
is-bun-module,eslint-import-resolver-typescript,https://github.com/SunsetTechuila/is-bun-module,MIT License,https://github.com/SunsetTechuila/is-bun-module/blob/master/LICENSE,
is-callable,"es-abstract, es-to-primitive, for-each, function.prototype.name",https://github.com/inspect-js/is-callable,MIT License,https://github.com/inspect-js/is-callable/blob/main/LICENSE,
is-core-module,"eslint-import-resolver-node, eslint-plugin-import, resolve",https://github.com/inspect-js/is-core-module,MIT License,https://github.com/inspect-js/is-core-module/blob/main/LICENSE,
is-data-view,"data-view-buffer, data-view-byte-length, data-view-byte-offset, es-abstract",https://github.com/inspect-js/is-data-view,MIT License,https://github.com/inspect-js/is-data-view/blob/main/LICENSE,
is-date-object,"es-to-primitive, which-builtin-type",https://github.com/inspect-js/is-date-object,MIT License,https://github.com/inspect-js/is-date-object/blob/main/LICENSE,
is-extglob,is-glob,https://github.com/jonschlinkert/is-extglob,MIT License,https://github.com/jonschlinkert/is-extglob/blob/master/LICENSE,
is-finalizationregistry,which-builtin-type,https://github.com/inspect-js/is-finalizationregistry,MIT License,https://github.com/inspect-js/is-finalizationregistry/blob/main/LICENSE,
is-fullwidth-code-point,"slice-ansi, string-width",https://github.com/sindresorhus/is-fullwidth-code-point,MIT License,https://github.com/sindresorhus/is-fullwidth-code-point/blob/main/license,
is-generator-fn,jest-circus,https://github.com/sindresorhus/is-generator-fn,MIT License,https://github.com/sindresorhus/is-generator-fn/blob/main/license,
is-generator-function,which-builtin-type,https://github.com/inspect-js/is-generator-function,MIT License,https://github.com/inspect-js/is-generator-function/blob/main/LICENSE,
is-glob,"@typescript-eslint/typescript-estree, eslint, eslint-plugin-import, glob-parent",https://github.com/micromatch/is-glob,MIT License,https://github.com/micromatch/is-glob/blob/master/LICENSE,
is-map,which-collection,https://github.com/inspect-js/is-map,MIT License,https://github.com/inspect-js/is-map/blob/main/LICENSE,
is-negative-zero,es-abstract,https://github.com/inspect-js/is-negative-zero,MIT License,https://github.com/inspect-js/is-negative-zero/blob/main/LICENSE,
is-number-object,which-boxed-primitive,https://github.com/inspect-js/is-number-object,MIT License,https://github.com/inspect-js/is-number-object/blob/main/LICENSE,
is-number,to-regex-range,https://github.com/jonschlinkert/is-number,MIT License,https://github.com/jonschlinkert/is-number/blob/master/LICENSE,
is-path-inside,eslint,https://github.com/sindresorhus/is-path-inside,MIT License,https://github.com/sindresorhus/is-path-inside/blob/main/license,
is-potential-custom-element-name,jsdom,https://github.com/mathiasbynens/is-potential-custom-element-name,MIT License,https://github.com/mathiasbynens/is-potential-custom-element-name/blob/master/LICENSE-MIT.txt,
is-regex,"airbnb-prop-types, es-abstract, safe-regex-test, which-builtin-type",https://github.com/inspect-js/is-regex,MIT License,https://github.com/inspect-js/is-regex/blob/main/LICENSE,
is-set,"es-abstract, which-collection",https://github.com/inspect-js/is-set,MIT License,https://github.com/inspect-js/is-set/blob/main/LICENSE,
is-shared-array-buffer,es-abstract,https://github.com/inspect-js/is-shared-array-buffer,MIT License,https://github.com/inspect-js/is-shared-array-buffer/blob/main/LICENSE,
is-stream,execa,https://github.com/sindresorhus/is-stream,MIT License,https://github.com/sindresorhus/is-stream/blob/main/license,
is-string,"array-includes, es-abstract, which-boxed-primitive",https://github.com/inspect-js/is-string,MIT License,https://github.com/inspect-js/is-string/blob/main/LICENSE,
is-symbol,"es-to-primitive, global-cache, which-boxed-primitive",https://github.com/inspect-js/is-symbol,MIT License,https://github.com/inspect-js/is-symbol/blob/main/LICENSE,
is-touch-device,react-dates,https://github.com/airbnb/is-touch-device,MIT License,https://github.com/airbnb/is-touch-device/blob/master/LICENSE,
is-typed-array,"es-abstract, is-data-view, typed-array-buffer, typed-array-byte-length, typed-array-byte-offset, typed-array-length",https://github.com/inspect-js/is-typed-array,MIT License,https://github.com/inspect-js/is-typed-array/blob/main/LICENSE,
is-weakmap,which-collection,https://github.com/inspect-js/is-weakmap,MIT License,https://github.com/inspect-js/is-weakmap/blob/main/LICENSE,
is-weakref,"es-abstract, which-builtin-type",https://github.com/inspect-js/is-weakref,MIT License,https://github.com/inspect-js/is-weakref/blob/main/LICENSE,
is-weakset,which-collection,https://github.com/inspect-js/is-weakset,MIT License,https://github.com/inspect-js/is-weakset/blob/main/LICENSE,
isarray,"prop-types-exact, safe-array-concat, safe-push-apply, which-builtin-type",https://github.com/juliangruber/isarray,MIT License,https://github.com/juliangruber/isarray/blob/master/LICENSE,
isexe,which,https://github.com/isaacs/isexe,非標準 (BlueOak-1.0.0),https://github.com/isaacs/isexe/blob/main/LICENSE.md,Non-standard SPDX ID: BlueOak-1.0.0
isobject,"get-value, unset-value",https://github.com/jonschlinkert/isobject,MIT License,https://github.com/jonschlinkert/isobject/blob/master/LICENSE,
istanbul-lib-coverage,"@jest/reporters, istanbul-lib-instrument, istanbul-lib-report, istanbul-lib-source-maps",https://github.com/istanbuljs/istanbuljs,非標準 (),,License type could not be determined
istanbul-lib-instrument,"@jest/reporters, babel-plugin-istanbul",https://github.com/istanbuljs/istanbuljs,非標準 (),,License type could not be determined
istanbul-lib-report,"@jest/reporters, istanbul-reports",https://github.com/istanbuljs/istanbuljs,非標準 (),,License type could not be determined
istanbul-lib-source-maps,@jest/reporters,https://github.com/istanbuljs/istanbuljs,非標準 (),,License type could not be determined
istanbul-reports,@jest/reporters,https://github.com/istanbuljs/istanbuljs,非標準 (),,License type could not be determined
